centro;anyy;mes;dia;id_cliente;tipo;c_postal;base_fra;pIva;total_fra;portes
BCN;2020;8;24;2244;9;'08001';2301;21;2784.21;25
BCN;2021;3;1;513;1;'08050';2340;21;2831.4;22
BCN;2021;4;15;2404;10;'08003';946;21;1144.66;89
BCN;2020;6;21;599;7;'08002';1180;21;1427.8;19
BCN;2021;8;9;1284;4;'08003';2138;21;2586.98;3
BCN;2020;5;13;2392;4;'08001';622;21;752.62;21
BCN;2021;2;11;518;2;'08001';773;21;935.33;9
BCN;2020;12;21;44;9;'08001';1157;21;1399.97;63
BCN;2021;7;15;1545;4;'08050';1610;21;1948.1;71
BCN;2021;12;15;739;10;'08003';1729;21;2092.09;7
BCN;2020;3;7;415;9;'08050';1929;21;2334.09;70
BCN;2021;1;24;1243;3;'08003';238;21;287.98;100
BCN;2021;10;28;154;8;'08003';1141;21;1380.6100000000001;42
BCN;2020;6;2;1505;2;'08001';1651;21;1997.71;37
BCN;2021;2;24;1091;7;'08050';1256;21;1519.76;77
BCN;2021;11;10;1073;5;'08001';1396;21;1689.16;8
BCN;2020;2;13;1682;1;'08050';1123;21;1358.83;25
BCN;2021;9;25;1161;10;'08001';1227;21;1484.67;82
BCN;2020;6;4;1730;8;'08001';2172;21;2628.12;25
BCN;2021;6;3;1920;10;'08002';846;21;1023.66;8
BCN;2021;12;29;1403;5;'08002';751;21;908.71;73
BCN;2020;3;26;1905;9;'08003';1651;21;1997.71;8
BCN;2021;4;19;767;2;'08003';1499;21;1813.79;54
BCN;2020;3;21;250;3;'08002';262;21;317.02;54
BCN;2021;6;4;1773;10;'08050';1706;21;2064.26;44
BCN;2020;5;14;592;5;'08003';880;21;1064.8;55
BCN;2020;6;29;1846;9;'08001';1153;21;1395.13;29
BCN;2020;4;20;653;10;'08003';2392;21;2894.32;31
BCN;2021;6;6;996;10;'08001';2299;21;2781.79;58
BCN;2020;2;1;2007;7;'08002';2385;21;2885.85;90
BCN;2020;8;10;1194;8;'08003';2081;21;2518.01;12
BCN;2021;8;11;472;8;'08050';712;21;861.52;5
BCN;2020;9;20;1109;1;'08050';1161;21;1404.81;19
BCN;2021;12;30;2490;2;'08002';993;21;1201.53;67
BCN;2021;6;14;2218;9;'08050';1155;21;1397.55;50
BCN;2020;2;17;2448;3;'08002';802;21;970.42;85
BCN;2020;3;24;1118;8;'08002';2311;21;2796.31;94
BCN;2021;11;22;298;1;'08050';713;21;862.73;72
BCN;2021;10;1;1252;1;'08002';1767;21;2138.07;30
BCN;2021;11;10;1368;10;'08050';539;21;652.19;53
BCN;2020;6;22;486;3;'08001';2468;21;2986.2799999999997;44
BCN;2021;4;19;1937;5;'08050';1378;21;1667.38;73
BCN;2020;6;18;883;1;'08001';2478;21;2998.38;69
BCN;2020;10;27;999;5;'08050';1878;21;2272.38;78
BCN;2020;9;8;2033;9;'08001';2339;21;2830.19;64
BCN;2021;7;17;838;5;'08001';409;21;494.89;55
BCN;2021;3;20;577;9;'08003';1115;21;1349.15;33
BCN;2020;7;17;223;7;'08003';682;21;825.22;38
BCN;2020;10;28;2050;9;'08001';476;21;575.96;83
BCN;2021;12;29;645;6;'08001';1346;21;1628.66;92
BCN;2020;5;18;1898;3;'08003';230;21;278.3;97
BCN;2021;12;29;715;8;'08050';1978;21;2393.38;10
BCN;2021;2;21;664;9;'08050';1846;21;2233.66;41
BCN;2020;12;5;772;7;'08002';2455;21;2970.55;2
BCN;2021;12;11;1829;7;'08002';558;21;675.1800000000001;78
BCN;2020;7;27;1711;6;'08001';1602;21;1938.42;14
BCN;2021;8;13;1262;9;'08002';616;21;745.36;96
BCN;2021;1;25;432;1;'08050';1804;21;2182.84;1
BCN;2020;4;12;1482;7;'08003';1732;21;2095.7200000000003;89
BCN;2021;9;24;108;6;'08003';1478;21;1788.38;1
BCN;2021;8;3;175;5;'08050';1220;21;1476.2;81
BCN;2021;2;5;963;1;'08003';2410;21;2916.1;58
BCN;2020;7;28;1438;2;'08003';2194;21;2654.74;67
BCN;2020;4;3;2416;2;'08002';1411;21;1707.31;4
BCN;2021;12;21;2354;8;'08003';2213;21;2677.73;41
BCN;2020;5;24;1690;3;'08050';1805;21;2184.05;8
BCN;2021;4;22;55;7;'08001';939;21;1136.19;63
BCN;2021;8;11;254;1;'08001';1626;21;1967.46;65
BCN;2021;7;30;378;1;'08002';1699;21;2055.79;97
BCN;2021;3;8;585;9;'08003';1873;21;2266.33;92
BCN;2020;4;11;2232;2;'08001';729;21;882.09;76
BCN;2020;9;22;352;6;'08001';2418;21;2925.7799999999997;48
BCN;2020;12;30;16;6;'08003';911;21;1102.31;2
BCN;2020;2;6;1473;6;'08050';515;21;623.15;57
BCN;2020;9;14;1030;6;'08050';2147;21;2597.87;21
BCN;2020;2;24;2173;10;'08001';1832;21;2216.7200000000003;75
BCN;2020;8;28;924;2;'08050';2247;21;2718.87;50
BCN;2021;3;1;427;6;'08003';1459;21;1765.3899999999999;65
BCN;2021;10;27;2003;6;'08001';1768;21;2139.2799999999997;28
BCN;2020;7;3;1811;8;'08050';1727;21;2089.67;100
BCN;2020;5;8;1548;6;'08050';1111;21;1344.31;73
BCN;2020;6;23;175;3;'08050';91;21;110.11;37
BCN;2021;12;13;1034;2;'08001';1914;21;2315.94;88
BCN;2020;2;16;1771;5;'08001';2427;21;2936.67;36
BCN;2020;2;13;16;9;'08001';1167;21;1412.07;88
BCN;2020;7;3;2488;8;'08050';1853;21;2242.13;6
BCN;2020;6;15;1831;8;'08050';1302;21;1575.42;6
BCN;2021;12;16;2341;3;'08050';858;21;1038.18;29
BCN;2021;12;5;1367;5;'08003';1080;21;1306.8;96
BCN;2020;2;25;149;3;'08001';2154;21;2606.34;38
BCN;2020;10;18;875;8;'08003';693;21;838.53;78
BCN;2021;2;8;649;2;'08001';142;21;171.82;83
BCN;2021;8;25;1645;2;'08001';1338;21;1618.98;51
BCN;2021;11;29;1364;8;'08003';2398;21;2901.58;55
BCN;2021;8;14;504;6;'08001';209;21;252.89;7
BCN;2020;5;27;310;9;'08050';2496;21;3020.16;58
BCN;2020;1;22;242;4;'08003';808;21;977.6800000000001;50
BCN;2020;8;1;298;8;'08001';1723;21;2084.83;22
BCN;2021;11;1;1085;1;'08002';1822;21;2204.62;62
BCN;2021;12;18;187;1;'08001';1338;21;1618.98;51
BCN;2021;6;21;1340;7;'08050';305;21;369.05;89
BCN;2021;9;11;214;6;'08001';2406;21;2911.26;12
BCN;2020;1;27;2373;5;'08001';1783;21;2157.43;37
BCN;2021;9;17;1902;7;'08050';1297;21;1569.37;42
BCN;2020;11;4;748;6;'08050';1987;21;2404.27;3
BCN;2021;4;27;1786;1;'08002';1221;21;1477.41;34
BCN;2021;1;14;36;3;'08050';1880;21;2274.8;20
BCN;2020;9;3;1557;5;'08050';1017;21;1230.57;34
BCN;2021;1;17;1589;9;'08050';244;21;295.24;53
BCN;2020;3;27;1015;8;'08001';227;21;274.67;3
BCN;2021;11;15;1353;4;'08050';777;21;940.17;89
BCN;2020;10;5;2297;6;'08002';1706;21;2064.26;20
BCN;2021;11;27;1679;7;'08002';430;21;520.3;9
BCN;2020;11;2;1266;10;'08050';846;21;1023.66;42
BCN;2020;4;12;1320;9;'08001';977;21;1182.17;36
BCN;2021;1;15;1197;10;'08002';1076;21;1301.96;87
BCN;2021;12;10;603;3;'08001';1856;21;2245.76;94
BCN;2021;1;13;897;6;'08001';763;21;923.23;22
BCN;2020;7;21;1654;1;'08001';603;21;729.63;39
BCN;2020;12;26;2043;5;'08002';1327;21;1605.67;81
BCN;2021;11;29;572;9;'08003';1300;21;1573.0;88
BCN;2020;3;26;789;5;'08001';167;21;202.07;53
BCN;2020;11;22;1775;1;'08050';2500;21;3025.0;65
BCN;2020;1;29;1417;5;'08002';1624;21;1965.04;66
BCN;2020;9;4;165;2;'08050';227;21;274.67;87
BCN;2020;12;13;273;7;'08003';1492;21;1805.32;14
BCN;2021;3;24;2283;2;'08003';1862;21;2253.02;20
BCN;2020;9;24;217;6;'08003';2396;21;2899.16;83
BCN;2021;4;19;508;4;'08002';2133;21;2580.93;85
BCN;2020;4;18;952;8;'08001';1089;21;1317.69;76
BCN;2020;5;28;788;9;'08002';52;21;62.92;39
BCN;2021;10;22;151;8;'08001';172;21;208.12;14
BCN;2021;11;18;417;1;'08003';1082;21;1309.22;41
BCN;2021;8;29;356;3;'08003';2048;21;2478.08;2
BCN;2020;1;30;1940;4;'08050';109;21;131.89;59
BCN;2021;11;24;740;5;'08003';2264;21;2739.44;79
BCN;2021;8;2;2392;6;'08001';955;21;1155.55;50
BCN;2021;3;25;1801;5;'08050';742;21;897.8199999999999;30
BCN;2020;4;28;2106;9;'08050';1582;21;1914.22;7
BCN;2021;3;27;2150;8;'08001';2212;21;2676.52;96
BCN;2020;12;3;886;1;'08001';332;21;401.72;21
BCN;2020;12;10;1121;10;'08001';941;21;1138.6100000000001;63
BCN;2020;6;5;1508;7;'08050';1745;21;2111.45;31
BCN;2020;4;12;963;10;'08003';533;21;644.9300000000001;92
BCN;2021;1;19;2275;3;'08001';509;21;615.89;21
BCN;2020;2;7;1584;8;'08001';2312;21;2797.52;39
BCN;2021;6;29;1442;4;'08003';407;21;492.47;30
BCN;2021;10;4;1471;9;'08050';1143;21;1383.03;39
BCN;2021;10;3;1310;7;'08001';1290;21;1560.9;78
BCN;2021;8;13;28;2;'08001';1684;21;2037.6399999999999;61
BCN;2020;6;27;856;2;'08002';1493;21;1806.53;95
BCN;2021;9;11;74;10;'08002';328;21;396.88;63
BCN;2020;10;21;2017;10;'08050';158;21;191.18;15
BCN;2020;12;19;1366;10;'08050';1348;21;1631.08;30
BCN;2020;2;11;1172;1;'08003';1441;21;1743.6100000000001;67
BCN;2021;8;5;1622;8;'08003';661;21;799.81;82
BCN;2020;4;8;354;10;'08050';2037;21;2464.77;6
BCN;2020;1;31;1574;10;'08050';573;21;693.33;71
BCN;2021;12;7;908;2;'08003';1551;21;1876.71;39
BCN;2021;4;1;247;5;'08003';1336;21;1616.56;35
BCN;2020;3;5;1852;4;'08003';844;21;1021.24;42
BCN;2020;12;29;98;10;'08002';1593;21;1927.53;33
BCN;2020;12;29;1264;3;'08003';210;21;254.1;25
BCN;2021;10;1;1707;4;'08001';287;21;347.27;7
BCN;2021;3;28;2006;5;'08050';2195;21;2655.95;22
BCN;2021;5;14;1774;3;'08002';1524;21;1844.04;49
BCN;2021;10;7;385;2;'08003';609;21;736.89;37
BCN;2021;9;27;290;6;'08001';2474;21;2993.54;88
BCN;2020;4;22;1060;10;'08001';1278;21;1546.38;67
BCN;2021;3;17;271;4;'08001';1883;21;2278.43;36
BCN;2021;9;15;2321;4;'08003';1390;21;1681.9;60
BCN;2020;4;21;2250;5;'08050';1721;21;2082.41;12
BCN;2021;2;28;2192;2;'08001';942;21;1139.82;24
BCN;2021;1;30;380;10;'08002';1575;21;1905.75;73
BCN;2020;10;29;710;10;'08050';503;21;608.63;89
BCN;2020;3;15;648;6;'08001';1761;21;2130.81;19
BCN;2021;12;18;288;2;'08002';1689;21;2043.69;87
BCN;2020;8;16;2060;6;'08002';1173;21;1419.33;50
BCN;2021;1;11;1999;4;'08002';2140;21;2589.4;59
BCN;2020;7;14;1651;4;'08002';917;21;1109.57;13
BCN;2020;6;29;2286;4;'08001';374;21;452.54;82
BCN;2020;4;18;828;9;'08002';491;21;594.11;59
BCN;2020;10;20;728;6;'08001';1264;21;1529.44;77
BCN;2020;11;30;1956;1;'08003';582;21;704.22;86
BCN;2021;6;13;1180;4;'08050';1603;21;1939.63;48
BCN;2020;9;13;547;8;'08003';209;21;252.89;35
BCN;2020;3;24;1620;7;'08003';2377;21;2876.17;99
BCN;2021;6;12;2154;8;'08050';1850;21;2238.5;6
BCN;2021;2;19;1378;7;'08001';1422;21;1720.62;40
BCN;2020;6;1;2070;4;'08050';175;21;211.75;39
BCN;2021;1;13;1389;10;'08050';750;21;907.5;18
BCN;2021;3;26;2358;2;'08003';1586;21;1919.06;32
BCN;2021;5;21;958;7;'08003';532;21;643.72;3
BCN;2020;5;27;1284;8;'08003';456;21;551.76;82
BCN;2021;12;22;352;1;'08003';1751;21;2118.71;77
BCN;2021;9;20;439;8;'08003';837;21;1012.77;49
BCN;2021;4;10;1035;9;'08050';2343;21;2835.0299999999997;27
BCN;2021;8;7;1582;9;'08001';947;21;1145.87;27
BCN;2021;1;5;620;6;'08003';1728;21;2090.88;47
BCN;2020;1;18;2364;3;'08050';2327;21;2815.67;69
BCN;2021;8;2;2477;4;'08002';280;21;338.8;54
BCN;2021;5;9;1798;9;'08002';141;21;170.61;94
BCN;2020;12;13;1710;7;'08001';2465;21;2982.65;22
BCN;2020;11;14;314;8;'08003';1772;21;2144.12;38
BCN;2020;6;11;2138;2;'08003';2167;21;2622.07;92
BCN;2021;8;17;1917;9;'08002';617;21;746.5699999999999;7
BCN;2021;8;13;840;2;'08003';2306;21;2790.26;25
BCN;2020;1;22;1685;3;'08003';1261;21;1525.81;60
BCN;2020;11;11;1160;8;'08002';179;21;216.59;9
BCN;2021;12;9;749;10;'08050';482;21;583.22;14
BCN;2021;1;15;1927;3;'08003';742;21;897.8199999999999;20
BCN;2021;9;21;1510;6;'08050';1910;21;2311.1;59
BCN;2020;4;17;1669;9;'08001';1554;21;1880.34;58
BCN;2020;1;8;1364;6;'08003';1534;21;1856.1399999999999;85
BCN;2021;2;4;33;4;'08003';1483;21;1794.43;90
BCN;2020;3;21;418;4;'08003';603;21;729.63;56
BCN;2021;7;14;1500;4;'08003';273;21;330.33;7
BCN;2021;2;28;1563;3;'08003';2155;21;2607.55;45
BCN;2021;8;8;1820;3;'08002';385;21;465.85;76
BCN;2021;6;12;24;6;'08003';166;21;200.86;42
BCN;2020;1;1;153;10;'08050';610;21;738.1;28
BCN;2020;11;6;2105;3;'08001';1230;21;1488.3;9
BCN;2021;11;13;2333;2;'08002';1824;21;2207.04;29
BCN;2020;5;21;864;5;'08050';962;21;1164.02;66
BCN;2020;5;8;2176;1;'08003';1523;21;1842.83;45
BCN;2021;4;6;981;8;'08003';480;21;580.8;65
BCN;2021;11;12;1012;2;'08050';2310;21;2795.1;22
BCN;2021;1;29;2231;4;'08002';731;21;884.51;85
BCN;2021;2;12;1148;10;'08002';908;21;1098.68;82
BCN;2020;10;12;1344;3;'08002';810;21;980.1;53
BCN;2020;8;25;2479;4;'08002';2452;21;2966.92;100
BCN;2020;1;15;1226;7;'08001';1325;21;1603.25;4
BCN;2021;5;13;2173;4;'08050';2209;21;2672.89;60
BCN;2020;12;11;1093;3;'08003';547;21;661.87;39
BCN;2020;2;23;978;1;'08002';2472;21;2991.12;14
BCN;2021;12;16;1073;7;'08002';2182;21;2640.2200000000003;74
BCN;2020;10;14;694;2;'08003';167;21;202.07;100
BCN;2021;4;9;1148;6;'08002';2367;21;2864.07;11
BCN;2020;7;18;2137;7;'08003';276;21;333.96;59
BCN;2020;4;2;1621;3;'08003';2470;21;2988.7;100
BCN;2020;1;26;1438;6;'08050';1566;21;1894.8600000000001;20
BCN;2020;12;1;689;9;'08001';429;21;519.09;25
BCN;2020;1;12;118;2;'08003';81;21;98.01;93
BCN;2021;7;10;1223;3;'08002';1774;21;2146.54;39
BCN;2021;12;19;686;4;'08003';1858;21;2248.18;85
BCN;2020;7;18;1154;10;'08001';1931;21;2336.51;59
BCN;2020;11;3;506;5;'08050';2134;21;2582.14;96
BCN;2020;11;6;20;7;'08050';1496;21;1810.16;22
BCN;2020;9;20;2347;8;'08001';1590;21;1923.9;28
BCN;2021;4;19;558;4;'08050';1790;21;2165.9;95
BCN;2021;6;21;1944;9;'08003';110;21;133.1;43
BCN;2020;7;3;459;5;'08002';1240;21;1500.4;29
BCN;2021;4;4;942;3;'08002';1805;21;2184.05;18
BCN;2021;12;18;1295;8;'08001';369;21;446.49;48
BCN;2021;5;2;1562;1;'08001';1401;21;1695.21;93
BCN;2020;6;15;984;7;'08002';207;21;250.47;46
BCN;2020;10;14;2264;1;'08002';979;21;1184.59;42
BCN;2020;8;5;2264;7;'08003';1418;21;1715.78;39
BCN;2021;10;28;1998;1;'08003';490;21;592.9;95
BCN;2021;9;21;148;3;'08003';2415;21;2922.15;91
BCN;2020;7;7;2192;5;'08001';1495;21;1808.95;2
BCN;2021;11;15;2459;4;'08050';387;21;468.27;99
BCN;2020;10;13;1250;7;'08050';544;21;658.24;65
BCN;2021;12;23;1010;5;'08003';1546;21;1870.66;30
BCN;2020;6;9;1499;4;'08003';1012;21;1224.52;3
BCN;2021;6;27;2318;9;'08050';667;21;807.0699999999999;97
BCN;2021;5;22;996;8;'08003';2222;21;2688.62;15
BCN;2021;2;20;606;2;'08002';1532;21;1853.72;67
BCN;2021;6;6;2216;3;'08050';540;21;653.4;58
BCN;2020;7;9;1861;2;'08001';1502;21;1817.42;99
BCN;2021;6;26;1131;9;'08002';1408;21;1703.68;100
BCN;2021;5;3;735;10;'08003';310;21;375.1;74
BCN;2021;12;18;35;5;'08002';1442;21;1744.82;80
BCN;2020;3;26;769;10;'08001';1587;21;1920.27;37
BCN;2020;8;4;1320;2;'08003';85;21;102.85;46
BCN;2020;6;22;2374;7;'08050';858;21;1038.18;70
BCN;2020;4;26;1656;6;'08003';1431;21;1731.51;82
BCN;2021;12;30;124;7;'08050';1745;21;2111.45;5
BCN;2020;12;29;1993;4;'08050';1229;21;1487.09;35
BCN;2020;5;8;2160;8;'08001';708;21;856.6800000000001;14
BCN;2021;9;21;1965;4;'08002';2367;21;2864.07;85
BCN;2021;11;7;488;6;'08001';2393;21;2895.5299999999997;76
BCN;2021;9;2;606;1;'08002';1146;21;1386.66;33
BCN;2020;8;21;513;5;'08050';692;21;837.3199999999999;70
BCN;2020;10;21;644;1;'08001';626;21;757.46;33
BCN;2020;10;14;1324;7;'08002';838;21;1013.98;18
BCN;2021;6;28;1400;3;'08050';1844;21;2231.24;32
BCN;2021;10;24;937;8;'08050';140;21;169.4;95
BCN;2020;6;1;1250;10;'08050';278;21;336.38;18
BCN;2020;7;19;854;8;'08050';1493;21;1806.53;26
BCN;2021;3;13;1932;7;'08003';1622;21;1962.62;41
BCN;2021;10;8;2086;5;'08050';1674;21;2025.54;11
BCN;2020;3;28;775;10;'08003';923;21;1116.83;0
BCN;2020;12;6;580;6;'08050';681;21;824.01;8
BCN;2021;7;9;791;6;'08050';1358;21;1643.18;34
BCN;2020;12;26;212;1;'08002';1878;21;2272.38;14
BCN;2021;12;9;1921;10;'08050';741;21;896.61;94
BCN;2021;12;16;1435;3;'08003';1327;21;1605.67;60
BCN;2020;12;21;846;8;'08001';2349;21;2842.29;56
BCN;2020;1;17;1907;6;'08001';1256;21;1519.76;80
BCN;2021;2;22;990;2;'08002';384;21;464.64;22
BCN;2021;6;16;1070;6;'08002';799;21;966.79;56
BCN;2021;2;4;2324;4;'08002';1707;21;2065.4700000000003;32
BCN;2021;9;26;372;7;'08003';158;21;191.18;56
BCN;2021;8;8;618;4;'08003';1469;21;1777.49;5
BCN;2021;2;23;890;10;'08050';2368;21;2865.2799999999997;31
BCN;2021;5;1;1988;5;'08002';2362;21;2858.02;80
BCN;2020;5;26;1129;10;'08050';620;21;750.2;98
BCN;2021;6;8;1086;4;'08050';206;21;249.26;84
BCN;2021;5;24;1837;6;'08003';1274;21;1541.54;17
BCN;2020;6;3;379;6;'08003';1540;21;1863.4;98
BCN;2020;10;23;787;6;'08003';2441;21;2953.61;63
BCN;2020;8;8;1311;4;'08050';1462;21;1769.02;90
BCN;2021;3;26;1091;10;'08003';1642;21;1986.82;74
BCN;2021;10;16;2088;8;'08050';1052;21;1272.92;33
BCN;2020;11;1;1411;9;'08050';1428;21;1727.88;41
BCN;2020;10;18;1445;5;'08001';2327;21;2815.67;98
BCN;2021;12;20;2333;3;'08002';248;21;300.08;94
BCN;2021;8;4;1992;7;'08002';302;21;365.42;36
BCN;2021;9;17;144;8;'08050';905;21;1095.05;0
BCN;2021;12;16;1957;7;'08050';1001;21;1211.21;36
BCN;2020;10;10;2131;6;'08001';2322;21;2809.62;55
BCN;2020;10;28;1405;9;'08002';1624;21;1965.04;45
BCN;2020;3;26;1187;1;'08001';1117;21;1351.57;69
BCN;2021;5;30;413;9;'08001';1209;21;1462.8899999999999;32
BCN;2020;8;17;1393;10;'08003';2377;21;2876.17;60
BCN;2021;4;29;132;1;'08001';2142;21;2591.82;14
BCN;2021;5;6;1739;10;'08003';1294;21;1565.74;52
BCN;2021;5;7;1615;4;'08050';1476;21;1785.96;36
BCN;2021;8;21;2206;10;'08003';1090;21;1318.9;67
BCN;2020;2;4;2492;4;'08050';559;21;676.39;94
BCN;2020;7;24;2294;1;'08002';248;21;300.08;52
BCN;2021;12;22;1240;2;'08003';734;21;888.14;13
BCN;2021;10;9;483;2;'08002';1629;21;1971.09;88
BCN;2021;2;17;593;6;'08001';1832;21;2216.7200000000003;25
BCN;2020;3;9;1884;4;'08003';481;21;582.01;76
BCN;2020;1;29;1671;5;'08050';1411;21;1707.31;47
BCN;2020;4;26;2218;6;'08050';1284;21;1553.6399999999999;28
BCN;2021;10;16;1112;1;'08003';494;21;597.74;100
BCN;2021;2;17;343;8;'08001';595;21;719.95;79
BCN;2020;7;26;1278;1;'08003';2495;21;3018.95;94
BCN;2021;11;4;1829;6;'08050';1398;21;1691.58;87
BCN;2021;2;7;896;3;'08003';2421;21;2929.41;65
BCN;2021;9;29;1179;5;'08001';1244;21;1505.24;71
BCN;2020;2;27;1796;7;'08001';1456;21;1761.76;24
BCN;2020;5;25;2048;6;'08001';428;21;517.88;75
BCN;2020;8;12;400;3;'08050';1393;21;1685.53;31
BCN;2020;4;21;1013;3;'08001';1723;21;2084.83;81
BCN;2021;7;3;1294;10;'08002';1579;21;1910.59;8
BCN;2020;8;10;234;5;'08050';570;21;689.7;9
BCN;2021;11;13;2141;7;'08001';1048;21;1268.08;95
BCN;2020;12;20;1793;3;'08050';1533;21;1854.93;11
BCN;2020;3;23;748;4;'08002';2131;21;2578.51;75
BCN;2021;12;3;1165;2;'08002';2080;21;2516.8;9
BCN;2020;11;30;174;4;'08001';166;21;200.86;60
BCN;2021;6;10;536;2;'08002';141;21;170.61;80
BCN;2020;3;11;2114;6;'08002';2329;21;2818.09;26
BCN;2020;3;20;1489;8;'08002';2464;21;2981.44;43
BCN;2020;1;3;1008;1;'08002';1894;21;2291.74;43
BCN;2020;2;26;1370;5;'08001';808;21;977.6800000000001;20
BCN;2021;8;3;173;6;'08001';1485;21;1796.85;24
BCN;2020;9;24;1581;1;'08002';2290;21;2770.9;88
BCN;2021;10;2;1573;9;'08002';653;21;790.13;30
BCN;2021;3;14;218;4;'08001';241;21;291.61;64
BCN;2021;1;1;465;8;'08003';1607;21;1944.47;3
BCN;2021;6;30;1251;8;'08003';438;21;529.98;93
BCN;2021;5;7;394;9;'08001';1241;21;1501.6100000000001;14
BCN;2021;4;24;162;7;'08003';1857;21;2246.9700000000003;72
BCN;2020;3;12;2464;4;'08003';703;21;850.63;93
BCN;2020;12;28;2404;3;'08003';1065;21;1288.65;5
BCN;2020;7;23;544;4;'08003';1136;21;1374.56;42
BCN;2020;7;17;7;2;'08002';1182;21;1430.22;37
BCN;2021;8;29;2139;2;'08001';248;21;300.08;95
BCN;2021;2;27;1126;2;'08050';764;21;924.44;27
BCN;2021;4;24;897;6;'08002';2251;21;2723.71;90
BCN;2020;9;27;1090;3;'08050';547;21;661.87;2
BCN;2020;8;16;1157;10;'08002';2396;21;2899.16;13
BCN;2021;10;7;2391;3;'08050';513;21;620.73;20
BCN;2021;10;25;1230;4;'08003';2396;21;2899.16;54
BCN;2020;7;24;514;7;'08003';1369;21;1656.49;81
BCN;2020;11;7;1699;6;'08003';1231;21;1489.51;50
BCN;2020;5;16;2299;7;'08002';1873;21;2266.33;6
BCN;2020;6;16;27;1;'08050';1137;21;1375.77;65
BCN;2020;10;13;2214;9;'08050';1221;21;1477.41;59
BCN;2020;4;20;1679;3;'08002';1183;21;1431.43;38
BCN;2021;6;26;2391;2;'08002';633;21;765.9300000000001;90
BCN;2021;2;23;734;7;'08003';2101;21;2542.21;27
BCN;2020;5;17;2156;5;'08050';2194;21;2654.74;97
BCN;2021;1;7;803;10;'08003';1236;21;1495.56;32
BCN;2021;11;15;843;4;'08002';541;21;654.61;73
BCN;2020;12;29;1257;7;'08050';513;21;620.73;15
BCN;2020;10;23;838;10;'08050';952;21;1151.92;82
BCN;2021;3;27;2068;9;'08050';1054;21;1275.34;5
BCN;2021;6;13;2357;4;'08001';580;21;701.8;87
BCN;2020;3;17;110;6;'08002';673;21;814.33;79
BCN;2020;2;27;1521;5;'08002';72;21;87.12;10
BCN;2020;4;8;1275;9;'08050';432;21;522.72;54
BCN;2020;10;16;2155;4;'08003';2170;21;2625.7;43
BCN;2021;8;4;2211;8;'08002';395;21;477.95;4
BCN;2021;6;28;205;10;'08001';1258;21;1522.18;45
BCN;2021;5;10;227;8;'08050';2057;21;2488.9700000000003;9
BCN;2020;8;20;234;7;'08002';353;21;427.13;34
BCN;2021;7;25;1385;1;'08001';1940;21;2347.4;100
BCN;2021;5;30;1650;7;'08050';1565;21;1893.65;87
BCN;2021;6;17;1489;6;'08002';96;21;116.16;31
BCN;2021;12;14;1703;4;'08001';2279;21;2757.59;77
BCN;2020;4;13;22;9;'08050';1033;21;1249.93;94
BCN;2020;5;7;1033;6;'08001';207;21;250.47;27
BCN;2021;12;21;1378;6;'08050';1337;21;1617.77;37
BCN;2021;1;5;2301;8;'08050';2215;21;2680.15;31
BCN;2020;5;29;1517;5;'08050';1717;21;2077.57;20
BCN;2021;2;15;1855;1;'08003';253;21;306.13;51
BCN;2021;2;23;1496;6;'08050';1578;21;1909.38;14
BCN;2021;9;28;1361;2;'08050';1373;21;1661.33;6
BCN;2020;6;3;478;8;'08001';2270;21;2746.7;78
BCN;2021;3;17;296;6;'08002';2079;21;2515.59;79
BCN;2021;11;19;1681;2;'08002';2197;21;2658.37;46
BCN;2020;10;25;1658;8;'08002';1459;21;1765.3899999999999;65
BCN;2020;7;5;2343;2;'08001';391;21;473.11;20
BCN;2020;11;7;189;7;'08002';652;21;788.92;80
BCN;2020;10;1;661;2;'08001';732;21;885.72;6
BCN;2021;7;12;1715;7;'08050';1966;21;2378.86;72
BCN;2020;9;19;2303;10;'08002';146;21;176.66;89
BCN;2020;6;7;1537;5;'08003';371;21;448.90999999999997;91
BCN;2021;5;3;1434;1;'08001';2447;21;2960.87;20
BCN;2020;11;8;965;8;'08001';920;21;1113.2;28
BCN;2020;9;1;2178;10;'08050';191;21;231.11;4
BCN;2020;7;11;2414;6;'08002';743;21;899.03;77
BCN;2020;4;28;1499;3;'08002';890;21;1076.9;30
BCN;2021;6;25;1877;5;'08001';188;21;227.48;65
BCN;2021;3;6;423;7;'08002';1368;21;1655.28;16
BCN;2020;4;10;2339;5;'08001';2137;21;2585.77;84
BCN;2021;10;30;19;3;'08003';1318;21;1594.78;11
BCN;2020;12;12;1766;8;'08050';2173;21;2629.33;0
BCN;2020;5;6;688;6;'08001';728;21;880.88;42
BCN;2020;10;9;97;3;'08002';1375;21;1663.75;76
BCN;2020;5;24;428;9;'08050';1826;21;2209.46;12
BCN;2021;12;18;1732;3;'08002';2352;21;2845.92;81
BCN;2021;2;17;2241;10;'08002';2336;21;2826.56;74
BCN;2021;4;10;1211;10;'08002';92;21;111.32;30
BCN;2021;11;9;48;10;'08003';1711;21;2070.31;50
BCN;2021;3;18;1088;8;'08003';1733;21;2096.93;98
BCN;2021;5;25;2056;3;'08003';1190;21;1439.9;46
BCN;2021;4;22;1095;1;'08003';1134;21;1372.1399999999999;86
BCN;2020;11;18;1182;5;'08003';1666;21;2015.8600000000001;42
BCN;2020;8;23;2351;6;'08050';2014;21;2436.94;23
